datetime,timestamp,volume,quote_volume,trades_count
2025-07-22 18:00:00,1753207200000,1310.2716,156714824.9282407,152442
2025-07-22 19:00:00,1753210800000,704.31973,84176084.9869571,102751
2025-07-22 20:00:00,1753214400000,539.53916,64573611.6970423,61717
2025-07-22 21:00:00,1753218000000,239.71174,28660468.4248471,36853
2025-07-22 22:00:00,1753221600000,608.63065,72927081.5463972,60741
2025-07-22 23:00:00,1753225200000,542.2831,65094019.7798611,58630
2025-07-23 00:00:00,1753228800000,373.25447,44716487.9334072,67852
2025-07-23 01:00:00,1753232400000,386.63831,46203206.9868265,60739
2025-07-23 02:00:00,1753236000000,754.14191,89901308.7900726,96074
2025-07-23 03:00:00,1753239600000,554.08458,65849804.0672176,61765
2025-07-23 04:00:00,1753243200000,301.65112,35828733.1440511,47002
2025-07-23 05:00:00,1753246800000,468.54694,55671638.4477334,53784
2025-07-23 06:00:00,1753250400000,401.51312,47585540.4360633,53055
2025-07-23 07:00:00,1753254000000,392.52237,46495377.4955158,56185
2025-07-23 08:00:00,1753257600000,415.94192,49234685.8302372,53296
2025-07-23 09:00:00,1753261200000,501.38076,59218120.4384361,64360
2025-07-23 10:00:00,1753264800000,510.46248,60276643.3864702,62969
2025-07-23 11:00:00,1753268400000,373.31825,44227231.0808031,55455
2025-07-23 12:00:00,1753272000000,730.54489,86391235.7383728,95041
2025-07-23 13:00:00,1753275600000,1612.8477,189853103.6043497,191672
2025-07-23 14:00:00,1753279200000,952.15862,112214938.8614013,135292
2025-07-23 15:00:00,1753282800000,741.63721,87648211.1300821,114888
2025-07-23 16:00:00,1753286400000,803.50351,94722561.4036983,135251
2025-07-23 17:00:00,1753290000000,856.62881,100803613.2543346,150292
2025-07-23 18:00:00,1753293600000,514.88794,60877273.8593776,96073
2025-07-23 19:00:00,1753297200000,476.80341,56430836.7368493,84055
2025-07-23 20:00:00,1753300800000,625.02001,73746509.0460696,137034
2025-07-23 21:00:00,1753304400000,644.9173,75959123.3100485,114522
2025-07-23 22:00:00,1753308000000,553.07391,65519399.9064305,66929
2025-07-23 23:00:00,1753311600000,613.27129,72751401.9988126,47819
2025-07-24 00:00:00,1753315200000,647.45883,77002705.8975706,72617
2025-07-24 01:00:00,1753318800000,299.18389,35594729.8199786,62403
2025-07-24 02:00:00,1753322400000,290.68089,34572504.4912744,47826
2025-07-24 03:00:00,1753326000000,640.95973,76220206.7679719,79299
2025-07-24 04:00:00,1753329600000,760.33077,89872649.3369423,106095
2025-07-24 05:00:00,1753333200000,902.71116,106240274.5082989,116955
2025-07-24 06:00:00,1753336800000,933.69554,109799159.9036503,116928
2025-07-24 07:00:00,1753340400000,1190.19498,140280675.615295,123448
2025-07-24 08:00:00,1753344000000,827.24635,98148109.1105381,88193
2025-07-24 09:00:00,1753347600000,476.62912,56512787.5666825,62412
2025-07-24 10:00:00,1753351200000,531.255,62812081.8335883,70724
2025-07-24 11:00:00,1753354800000,569.02762,67484009.7312449,63922
2025-07-24 12:00:00,1753358400000,776.17409,91965026.5895036,83069
2025-07-24 13:00:00,1753362000000,630.03049,74713804.4322936,112098
2025-07-24 14:00:00,1753365600000,1286.22387,152283986.1348176,151525
2025-07-24 15:00:00,1753369200000,1446.86371,172320693.8928183,152672
2025-07-24 16:00:00,1753372800000,870.59406,103351138.3847857,122875
2025-07-24 17:00:00,1753376400000,402.20867,47877122.8673978,77689
2025-07-24 18:00:00,1753380000000,426.58619,50834681.2948301,87071
2025-07-24 19:00:00,1753383600000,467.4377,55688773.7165383,74099
2025-07-24 20:00:00,1753387200000,271.81117,32305225.0338596,45295
2025-07-24 21:00:00,1753390800000,211.57104,25093293.8722808,37543
2025-07-24 22:00:00,1753394400000,387.73703,45913497.5547819,63001
2025-07-24 23:00:00,1753398000000,560.27853,66294514.8448643,63676
2025-07-25 00:00:00,1753401600000,992.03849,116965872.3928418,97462
2025-07-25 01:00:00,1753405200000,2379.32463,279511784.3665805,142980
2025-07-25 02:00:00,1753408800000,3274.41246,382849006.6774961,173060
2025-07-25 03:00:00,1753412400000,4481.42935,519147689.9676042,326199
2025-07-25 04:00:00,1753416000000,2028.74795,234422910.2157033,219991
2025-07-25 05:00:00,1753419600000,1990.02649,230020235.3171956,172684
2025-07-25 06:00:00,1753423200000,2030.76329,234244756.4311046,132211
2025-07-25 07:00:00,1753426800000,2785.7139,321012185.754361,216373
2025-07-25 08:00:00,1753430400000,3646.45319,420753222.8541118,229591
2025-07-25 09:00:00,1753434000000,1501.26322,173291387.8985019,157000
2025-07-25 10:00:00,1753437600000,927.16868,107794778.356285,102364
2025-07-25 11:00:00,1753441200000,1141.32627,133043801.6725408,90690
2025-07-25 12:00:00,1753444800000,1288.03796,149754441.998789,139887
2025-07-25 13:00:00,1753448400000,1802.0313,209050121.8375124,187702
2025-07-25 14:00:00,1753452000000,2025.1148,233693590.1525451,207475
2025-07-25 15:00:00,1753455600000,1246.60929,143799443.7755843,157787
2025-07-25 16:00:00,1753459200000,941.06562,109063161.4011757,121417
2025-07-25 17:00:00,1753462800000,679.50606,78939667.2475172,86228
2025-07-25 18:00:00,1753466400000,629.2576,73242395.4837171,60969
2025-07-25 19:00:00,1753470000000,839.57954,98020982.7901735,85810
2025-07-25 20:00:00,1753473600000,737.6538,86313064.754072,59128
2025-07-25 21:00:00,1753477200000,418.42958,49037591.9575518,52652
2025-07-25 22:00:00,1753480800000,248.88589,29176289.2165585,28987
2025-07-25 23:00:00,1753484400000,371.50937,43630404.1009709,33708
